player_id,madden_id,season,overallrating,position_group,agility,acceleration,speed,stamina,strength,toughness,injury,awareness,jumping,trucking,throwpower,throwaccuracyshort,throwaccuracymid,throwaccuracydeep,playaction,throwonrun,carrying,ballcarriervision,stiffarm,spinmove,jukemove,catching,shortrouterunning,midrouterunning,deeprouterunning,spectacularcatch,catchintraffic,release,runblocking,passblocking,impactblocking,mancoverage,zonecoverage,tackle,hitpower,press,pursuit,kickaccuracy,kickpower,return
00-0019087,DOUGJOHNSON_QUARTERBACK,2004,73,quarterback,51.0,45.0,47,,,,,75,,,86.0,82.0,82.0,82.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020608,DAVIDCARR_QUARTERBACK,2004,85,quarterback,59.0,60.0,60,,,,,78,,,95.0,87.0,87.0,87.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,
00-0000722,TONYBANKS_QUARTERBACK,2004,72,quarterback,56.0,48.0,49,,,,,75,,,88.0,76.0,76.0,76.0,,,33.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022091,DAVERAGONE_QUARTERBACK,2004,71,quarterback,55.0,57.0,58,,,,,68,,,87.0,78.0,78.0,78.0,,,55.0,,,,,,,,,,,,,,,,,,,,,,,
00-0006355,TRENTGREEN_QUARTERBACK,2004,91,quarterback,54.0,50.0,50,,,,,93,,,89.0,95.0,95.0,95.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,,
00-0003315,TODDCOLLINS_QUARTERBACK,2004,70,quarterback,49.0,45.0,48,,,,,77,,,86.0,78.0,78.0,78.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
00-0007835,DAMONHUARD_QUARTERBACK,2004,65,quarterback,56.0,54.0,53,,,,,67,,,77.0,79.0,79.0,79.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
00-0013042,JAKEPLUMMER_QUARTERBACK,2004,87,quarterback,70.0,73.0,71,,,,,82,,,88.0,87.0,87.0,87.0,,,52.0,,,,,,,,,,,,,,,,,,,,,,,
00-0009007,DANNYKANELL_QUARTERBACK,2004,65,quarterback,44.0,38.0,42,,,,,68,,,86.0,77.0,77.0,77.0,,,41.0,,,,,,,,,,,,,,,,,,,,,,,
00-0013341,MIKEQUINN_QUARTERBACK,2004,65,quarterback,49.0,47.0,48,,,,,67,,,82.0,79.0,79.0,79.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,,
00-0005741,RICHGANNON_QUARTERBACK,2004,89,quarterback,65.0,65.0,64,,,,,95,,,82.0,92.0,92.0,92.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,
00-0003292,KERRYCOLLINS_QUARTERBACK,2004,87,quarterback,50.0,60.0,48,,,,,87,,,96.0,88.0,88.0,88.0,,,33.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020405,MARQUESTUIASOSOPO_QUARTERBACK,2004,78,quarterback,70.0,72.0,70,,,,,72,,,85.0,82.0,82.0,82.0,,,66.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022942,PHILIPRIVERS_QUARTERBACK,2004,79,quarterback,48.0,50.0,52,,,,,72,,,86.0,93.0,93.0,93.0,,,54.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020531,DREWBREES_QUARTERBACK,2004,77,quarterback,56.0,59.0,55,,,,,78,,,84.0,85.0,85.0,85.0,,,59.0,,,,,,,,,,,,,,,,,,,,,,,
00-0005363,DOUGFLUTIE_QUARTERBACK,2004,76,quarterback,65.0,63.0,65,,,,,83,,,78.0,80.0,80.0,80.0,,,59.0,,,,,,,,,,,,,,,,,,,,,,,
00-0005106,BRETTFAVRE_QUARTERBACK,2004,94,quarterback,58.0,56.0,53,,,,,98,,,97.0,90.0,90.0,90.0,,,51.0,,,,,,,,,,,,,,,,,,,,,,,
00-0003535,TIMCOUCH_QUARTERBACK,2004,79,quarterback,53.0,50.0,53,,,,,76,,,90.0,86.0,86.0,86.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021277,CRAIGNALL_QUARTERBACK,2004,69,quarterback,52.0,54.0,52,,,,,62,,,89.0,80.0,80.0,80.0,,,38.0,,,,,,,,,,,,,,,,,,,,,,,
00-0012726,DOUGPEDERSON_QUARTERBACK,2004,66,quarterback,46.0,35.0,39,,,,,70,,,80.0,82.0,82.0,82.0,,,38.0,,,,,,,,,,,,,,,,,,,,,,,
00-0003739,DAUNTECULPEPPER_QUARTERBACK,2004,93,quarterback,77.0,79.0,81,,,,,79,,,98.0,85.0,85.0,85.0,,,42.0,,,,,,,,,,,,,,,,,,,,,,,
00-0005589,GUSFREROTTE_QUARTERBACK,2004,78,quarterback,52.0,54.0,52,,,,,81,,,87.0,85.0,85.0,85.0,,,44.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020679,SHAUNHILL_QUARTERBACK,2004,59,quarterback,55.0,49.0,55,,,,,53,,,79.0,77.0,77.0,77.0,,,46.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021141,JOEYHARRINGTON_QUARTERBACK,2004,83,quarterback,60.0,58.0,59,,,,,78,,,91.0,86.0,86.0,86.0,,,41.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020308,MIKEMCMAHON_QUARTERBACK,2004,79,quarterback,71.0,70.0,71,,,,,74,,,87.0,79.0,79.0,79.0,,,58.0,,,,,,,,,,,,,,,,,,,,,,,
00-0011378,RICKMIRER_QUARTERBACK,2004,74,quarterback,58.0,54.0,57,,,,,74,,,84.0,82.0,82.0,82.0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022121,REXGROSSMAN_QUARTERBACK,2004,79,quarterback,56.0,55.0,54,,,,,75,,,90.0,86.0,86.0,86.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,
00-0013338,JONATHANQUINN_QUARTERBACK,2004,71,quarterback,51.0,55.0,56,,,,,70,,,85.0,80.0,80.0,80.0,,,41.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022818,CRAIGKRENZEL_QUARTERBACK,2004,65,quarterback,62.0,62.0,60,,,,,55,,,77.0,84.0,84.0,84.0,,,56.0,,,,,,,,,,,,,,,,,,,,,,,
00-0011022,DONOVANMCNABB_QUARTERBACK,2004,95,quarterback,74.0,83.0,81,,,,,87,,,96.0,85.0,85.0,85.0,,,52.0,,,,,,,,,,,,,,,,,,,,,,,
00-0001335,JEFFBLAKE_QUARTERBACK,2004,77,quarterback,60.0,63.0,60,,,,,76,,,90.0,78.0,78.0,78.0,,,54.0,,,,,,,,,,,,,,,,,,,,,,,
00-0004229,KOYDETMER_QUARTERBACK,2004,73,quarterback,56.0,55.0,52,,,,,79,,,80.0,84.0,84.0,84.0,,,38.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022761,ANDYHALL_QUARTERBACK,2004,63,quarterback,70.0,70.0,66,,,,,48,,,85.0,76.0,76.0,76.0,,,44.0,,,,,,,,,,,,,,,,,,,,,,,
00-0002110,MARKBRUNELL_QUARTERBACK,2004,86,quarterback,60.0,61.0,62,,,,,88,,,87.0,88.0,88.0,88.0,,,58.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021379,PATRICKRAMSEY_QUARTERBACK,2004,83,quarterback,59.0,55.0,56,,,,,77,,,94.0,86.0,86.0,86.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,,
00-0019816,TIMHASSELBECK_QUARTERBACK,2004,69,quarterback,50.0,55.0,50,,,,,69,,,82.0,82.0,82.0,82.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020404,QUINCYCARTER_QUARTERBACK,2004,81,quarterback,72.0,74.0,74,,,,,72,,,92.0,80.0,80.0,80.0,,,49.0,,,,,,,,,,,,,,,,,,,,,,,
00-0016193,VINNYTESTAVERDE_QUARTERBACK,2004,78,quarterback,39.0,40.0,40,,,,,88,,,89.0,84.0,84.0,84.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022181,DREWHENSON_QUARTERBACK,2004,76,quarterback,61.0,67.0,60,,,,,65,,,92.0,84.0,84.0,84.0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021678,TONYROMO_QUARTERBACK,2004,65,quarterback,54.0,55.0,54,,,,,56,,,88.0,77.0,77.0,77.0,,,46.0,,,,,,,,,,,,,,,,,,,,,,,
00-0017200,KURTWARNER_QUARTERBACK,2004,86,quarterback,41.0,40.0,40,,,,,92,,,93.0,92.0,92.0,92.0,,,35.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022803,ELIMANNING_QUARTERBACK,2004,81,quarterback,52.0,64.0,58,,,,,74,,,91.0,88.0,88.0,88.0,,,55.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020483,JESSEPALMER_QUARTERBACK,2004,66,quarterback,49.0,52.0,54,,,,,64,,,86.0,77.0,77.0,77.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,,
00-0004161,JAKEDELHOMME_QUARTERBACK,2004,88,quarterback,68.0,64.0,66,,,,,85,,,87.0,91.0,91.0,91.0,,,61.0,,,,,,,,,,,,,,,,,,,,,,,
00-0012732,RODNEYPEETE_QUARTERBACK,2004,75,quarterback,55.0,53.0,54,,,,,78,,,83.0,83.0,83.0,83.0,,,42.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020434,CHRISWEINKE_QUARTERBACK,2004,67,quarterback,52.0,55.0,52,,,,,63,,,87.0,77.0,77.0,77.0,,,49.0,,,,,,,,,,,,,,,,,,,,,,,
00-0004230,TYDETMER_QUARTERBACK,2004,68,quarterback,52.0,47.0,50,,,,,85,,,73.0,77.0,77.0,77.0,,,64.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022787,MATTSCHAUB_QUARTERBACK,2004,67,quarterback,49.0,52.0,49,,,,,61,,,84.0,83.0,83.0,83.0,,,55.0,,,,,,,,,,,,,,,,,,,,,,,
00-0008442,BRADJOHNSON_QUARTERBACK,2004,87,quarterback,52.0,49.0,49,,,,,92,,,87.0,93.0,93.0,93.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,,
00-0006423,BRIANGRIESE_QUARTERBACK,2004,77,quarterback,56.0,52.0,52,,,,,75,,,87.0,86.0,86.0,86.0,,,41.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022005,CHRISSIMMS_QUARTERBACK,2004,69,quarterback,56.0,59.0,60,,,,,62,,,88.0,78.0,78.0,78.0,,,52.0,,,,,,,,,,,,,,,,,,,,,,,
00-0001823,AARONBROOKS_QUARTERBACK,2004,89,quarterback,78.0,74.0,73,,,,,78,,,93.0,87.0,87.0,87.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,,
00-0001545,TODDBOUMAN_QUARTERBACK,2004,74,quarterback,53.0,47.0,49,,,,,70,,,90.0,83.0,83.0,83.0,,,46.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021296,JTOSULLIVAN_QUARTERBACK,2004,60,quarterback,49.0,45.0,47,,,,,58,,,83.0,75.0,75.0,75.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
00-0007091,MATTHASSELBECK_QUARTERBACK,2004,90,quarterback,58.0,57.0,56,,,,,87,,,93.0,93.0,93.0,93.0,,,57.0,,,,,,,,,,,,,,,,,,,,,,,
00-0004293,TRENTDILFER_QUARTERBACK,2004,78,quarterback,42.0,44.0,41,,,,,86,,,87.0,86.0,86.0,86.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,
00-0007834,BROCKHUARD_QUARTERBACK,2004,70,quarterback,57.0,54.0,56,,,,,70,,,85.0,78.0,78.0,78.0,,,39.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022055,SENECAWALLACE_QUARTERBACK,2004,62,quarterback,82.0,82.0,82,,,,,41,,,80.0,75.0,75.0,75.0,,,63.0,,,,,,,,,,,,,,,,,,,,,,,
00-0019599,MARCBULGER_QUARTERBACK,2004,88,quarterback,55.0,56.0,58,,,,,83,,,92.0,92.0,92.0,92.0,,,54.0,,,,,,,,,,,,,,,,,,,,,,,
00-0002876,CHRISCHANDLER_QUARTERBACK,2004,74,quarterback,36.0,37.0,33,,,,,87,,,85.0,85.0,85.0,85.0,,,42.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022765,JEFFSMOKER_QUARTERBACK,2004,64,quarterback,59.0,54.0,57,,,,,54,,,84.0,78.0,78.0,78.0,,,54.0,,,,,,,,,,,,,,,,,,,,,,,
00-0019623,TIMRATTAY_QUARTERBACK,2004,78,quarterback,57.0,57.0,52,,,,,75,,,88.0,86.0,86.0,86.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022039,KENDORSEY_QUARTERBACK,2004,68,quarterback,50.0,52.0,50,,,,,69,,,80.0,85.0,85.0,85.0,,,44.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021276,BRANDONDOMAN_QUARTERBACK,2004,65,quarterback,55.0,55.0,55,,,,,60,,,80.0,81.0,81.0,81.0,,,54.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022731,CODYPICKETT_QUARTERBACK,2004,63,quarterback,60.0,62.0,60,,,,,52,,,86.0,75.0,75.0,75.0,,,55.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021206,JOSHMCCOWN_QUARTERBACK,2004,79,quarterback,70.0,72.0,69,,,,,72,,,89.0,82.0,82.0,82.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,,
00-0009266,SHAUNKING_QUARTERBACK,2004,75,quarterback,65.0,65.0,64,,,,,73,,,82.0,83.0,83.0,83.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,,
00-0022827,JOHNNAVARRE_QUARTERBACK,2004,64,quarterback,45.0,42.0,44,,,,,60,,,87.0,77.0,77.0,77.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020562,CHADHUTCHINSON_QUARTERBACK,2004,73,quarterback,55.0,54.0,55,,,,,67,,,88.0,83.0,83.0,83.0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,
00-0010560,SHANEMATTHEWS_QUARTERBACK,2004,71,quarterback,48.0,40.0,45,,,,,75,,,84.0,83.0,83.0,83.0,,,35.0,,,,,,,,,,,,,,,,,,,,,,,
00-0008612,ROBJOHNSON_QUARTERBACK,2004,69,quarterback,63.0,60.0,66,,,,,60,,,88.0,78.0,78.0,78.0,,,42.0,,,,,,,,,,,,,,,,,,,,,,,
00-0019709,CHRISREDMAN_QUARTERBACK,2004,68,quarterback,47.0,46.0,42,,,,,65,,,86.0,82.0,82.0,82.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,,
00-0016838,ALEXVANPELT_QUARTERBACK,2004,68,quarterback,47.0,42.0,46,,,,,70,,,82.0,83.0,83.0,83.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,
00-0015082,AKILISMITH_QUARTERBACK,2004,67,quarterback,66.0,68.0,66,,,,,55,,,89.0,73.0,73.0,73.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,
00-0010137,RAYLUCAS_QUARTERBACK,2004,65,quarterback,68.0,70.0,64,,,,,59,,,82.0,74.0,74.0,74.0,,,55.0,,,,,,,,,,,,,,,,,,,,,,,
00-0010455,JAMIEMARTIN_QUARTERBACK,2004,65,quarterback,45.0,49.0,49,,,,,65,,,84.0,78.0,78.0,78.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021254,RANDYFASANI_QUARTERBACK,2004,60,quarterback,58.0,59.0,62,,,,,49,,,84.0,73.0,73.0,73.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,,
00-0003557,SCOTTCOVINGTON_QUARTERBACK,2004,58,quarterback,48.0,44.0,45,,,,,55,,,88.0,72.0,72.0,72.0,,,41.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021720,MARQUELBLACKWELL_QUARTERBACK,2004,57,quarterback,81.0,80.0,79,,,,,42,,,78.0,70.0,70.0,70.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021062,PRESTONPARSONS_QUARTERBACK,2004,57,quarterback,50.0,50.0,54,,,,,47,,,86.0,72.0,72.0,72.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021592,NATEHYBL_QUARTERBACK,2004,54,quarterback,49.0,45.0,47,,,,,49,,,80.0,75.0,75.0,75.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020486,JOSHBOOTY_QUARTERBACK,2004,53,quarterback,51.0,42.0,48,,,,,45,,,85.0,70.0,70.0,70.0,,,54.0,,,,,,,,,,,,,,,,,,,,,,,
00-0021322,SETHBURFORD_QUARTERBACK,2004,53,quarterback,44.0,41.0,48,,,,,45,,,85.0,71.0,71.0,71.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020126,TORYWOODBURY_QUARTERBACK,2004,50,quarterback,81.0,77.0,78,,,,,42,,,73.0,63.0,63.0,63.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
00-0020245,MICHAELVICK_QUARTERBACK,2004,92,quarterback,90.0,94.0,94,,,,,78,,,96.0,82.0,82.0,82.0,,,54.0,,,,,,,,,,,,,,,,,,,,,,,
